154,913864.7973,2716862.523,147,913820.3369,2716701.217,65,168.0962152,168.0962152,0,FALSE,195.4097268,TRUE,130
154,913864.7973,2716862.523,160,913889.2968,2716932.576,66,74.2141926,74.2141926,0,TRUE,19.27598616,TRUE,131
160,913889.2968,2716932.576,154,913864.7973,2716862.523,66,74.2141926,74.2141926,0,FALSE,199.2759862,TRUE,131
160,913889.2968,2716932.576,334,914687.2991,2718600.809,67,1905.564139,1905.564139,0,TRUE,25.56420627,TRUE,134
334,914687.2991,2718600.809,160,913889.2968,2716932.576,67,1905.564139,1905.564139,0,FALSE,205.5642063,TRUE,134
334,914687.2991,2718600.809,382,914883.8498,2719614.884,68,1032.973105,1032.973105,0,TRUE,10.96921047,TRUE,135
382,914883.8498,2719614.884,334,914687.2991,2718600.809,68,1032.973105,1032.973105,0,FALSE,190.9692105,TRUE,135
382,914883.8498,2719614.884,456,915575.0595,2720718.462,69,1306.90969,1306.90969,0,TRUE,32.06035829,TRUE,138
456,915575.0595,2720718.462,382,914883.8498,2719614.884,69,1306.90969,1306.90969,0,FALSE,212.0603583,TRUE,138
456,915575.0595,2720718.462,482,915749.5558,2720974.204,70,309.6176703,309.6176703,0,TRUE,34.30627914,TRUE,139
482,915749.5558,2720974.204,456,915575.0595,2720718.462,70,309.6176703,309.6176703,0,FALSE,214.3062791,TRUE,139
482,915749.5558,2720974.204,547,916063.0519,2722297.545,71,1431.164184,1431.164184,0,TRUE,13.32753056,TRUE,142
547,916063.0519,2722297.545,482,915749.5558,2720974.204,71,1431.164184,1431.164184,0,FALSE,193.3275306,TRUE,142
547,916063.0519,2722297.545,568,916134.6099,2721598.182,72,706.1105697,706.1105697,0,TRUE,174.1578964,TRUE,143
568,916134.6099,2721598.182,547,916063.0519,2722297.545,72,706.1105697,706.1105697,0,FALSE,354.1578964,TRUE,143
1832,924288.1904,2715855.777,1835,924293.5695,2716069.229,73,213.7324092,213.7324092,0,TRUE,1.443580906,TRUE,146
1835,924293.5695,2716069.229,1832,924288.1904,2715855.777,73,213.7324092,213.7324092,0,FALSE,181.4435809,TRUE,146
1835,924293.5695,2716069.229,1833,924291.8971,2716123.711,74,54.52460098,54.52460098,0,TRUE,358.2417793,TRUE,147
1833,924291.8971,2716123.711,1835,924293.5695,2716069.229,74,54.52460098,54.52460098,0,FALSE,178.2417793,TRUE,147
1833,924291.8971,2716123.711,1838,924304.8688,2716265.722,75,143.0119544,143.0119544,0,TRUE,5.219051772,TRUE,150
1838,924304.8688,2716265.722,1833,924291.8971,2716123.711,75,143.0119544,143.0119544,0,FALSE,185.2190518,TRUE,150
1838,924304.8688,2716265.722,1844,924316.0314,2716564.214,76,300.6386204,300.6386204,0,TRUE,2.141674189,TRUE,151
1844,924316.0314,2716564.214,1838,924304.8688,2716265.722,76,300.6386204,300.6386204,0,FALSE,182.1416742,TRUE,151
1844,924316.0314,2716564.214,1809,924237.6698,2716878.994,77,325.0665477,325.0665477,0,TRUE,346.0208732,TRUE,154
1809,924237.6698,2716878.994,1844,924316.0314,2716564.214,77,325.0665477,325.0665477,0,FALSE,166.0208732,TRUE,154
1809,924237.6698,2716878.994,1808,924233.0421,2716922.002,78,43.25645472,43.25645472,0,TRUE,353.8585793,TRUE,155
1808,924233.0421,2716922.002,1809,924237.6698,2716878.994,78,43.25645472,43.25645472,0,FALSE,173.8585793,TRUE,155
1808,924233.0421,2716922.002,1826,924276.6187,2717211.226,79,293.5829535,293.5829535,0,TRUE,8.56816301,TRUE,158
1826,924276.6187,2717211.226,1808,924233.0421,2716922.002,79,293.5829535,293.5829535,0,FALSE,188.568163,TRUE,158
1826,924276.6187,2717211.226,1863,924385.4887,2717656.112,80,458.0141247,458.0141247,0,TRUE,13.75085835,TRUE,159
1863,924385.4887,2717656.112,1826,924276.6187,2717211.226,80,458.0141247,458.0141247,0,FALSE,193.7508583,TRUE,159
1863,924385.4887,2717656.112,1869,924390.9926,2717686.389,81,30.77300007,30.77300007,0,TRUE,10.30306458,TRUE,162
1869,924390.9926,2717686.389,1863,924385.4887,2717656.112,81,30.77300007,30.77300007,0,FALSE,190.3030646,TRUE,162
1869,924390.9926,2717686.389,1866,924388.2946,2717968.145,82,282.7188616,282.7188616,0,TRUE,359.4513732,TRUE,163
1866,924388.2946,2717968.145,1869,924390.9926,2717686.389,82,282.7188616,282.7188616,0,FALSE,179.4513732,TRUE,163
1866,924388.2946,2717968.145,1864,924385.5907,2717980.891,83,13.02964279,13.02964279,0,TRUE,348.0229942,TRUE,166
1864,924385.5907,2717980.891,1866,924388.2946,2717968.145,83,13.02964279,13.02964279,0,FALSE,168.0229942,TRUE,166
1864,924385.5907,2717980.891,1839,924306.2402,2718229.134,84,261.4431388,261.4431388,0,TRUE,342.2736062,TRUE,167
1839,924306.2402,2718229.134,1864,924385.5907,2717980.891,84,261.4431388,261.4431388,0,FALSE,162.2736062,TRUE,167
1839,924306.2402,2718229.134,1810,924238.7641,2718339.64,85,129.6477105,129.6477105,0,TRUE,328.5912165,TRUE,170
1810,924238.7641,2718339.64,1839,924306.2402,2718229.134,85,129.6477105,129.6477105,0,FALSE,148.5912165,TRUE,170
1810,924238.7641,2718339.64,1773,924064.4854,2718527.26,86,256.958396,256.958396,0,TRUE,317.1113291,TRUE,171
1773,924064.4854,2718527.26,1810,924238.7641,2718339.64,86,256.958396,256.958396,0,FALSE,137.1113291,TRUE,171
1773,924064.4854,2718527.26,1753,923936.5612,2718637.399,87,168.804953,168.804953,0,TRUE,310.727387,TRUE,174
